key,opp_abbr,wy,week,season,seasonWins,seasonLoses,seasonWinPercentage,isHome
GNB-198010190cle,CLE,7 | 1980,7,1980,3,3,0.5,0
MIA-198010190mia,BUF,7 | 1980,7,1980,3,3,0.5,1
BUF-198010190mia,MIA,7 | 1980,7,1980,5,1,0.8333333333333334,0
NYJ-198010190nyj,SEA,7 | 1980,7,1980,1,5,0.16666666666666666,1
SEA-198010190nyj,NYJ,7 | 1980,7,1980,3,3,0.5,0
PHI-198010190phi,DAL,7 | 1980,7,1980,5,1,0.8333333333333334,1
DAL-198010190phi,PHI,7 | 1980,7,1980,5,1,0.8333333333333334,0
WAS-198010190was,CRD,7 | 1980,7,1980,1,5,0.16666666666666666,1
CRD-198010190was,WAS,7 | 1980,7,1980,2,4,0.3333333333333333,0
CHI-198010190chi,DET,7 | 1980,7,1980,2,4,0.3333333333333333,1
DET-198010190chi,CHI,7 | 1980,7,1980,5,1,0.8333333333333334,0
CLT-198010190clt,NWE,7 | 1980,7,1980,4,2,0.6666666666666666,1
NWE-198010190clt,CLT,7 | 1980,7,1980,5,1,0.8333333333333334,0
DEN-198010190den,KAN,7 | 1980,7,1980,3,3,0.5,1
KAN-198010190den,DEN,7 | 1980,7,1980,2,4,0.3333333333333333,0
NOR-198010190nor,ATL,7 | 1980,7,1980,0,6,0.0,1
ATL-198010190nor,NOR,7 | 1980,7,1980,3,3,0.5,0
OTI-198010190oti,TAM,7 | 1980,7,1980,3,3,0.5,1
TAM-198010190oti,OTI,7 | 1980,7,1980,2,4,0.3333333333333333,0
SDG-198010190sdg,NYG,7 | 1980,7,1980,4,2,0.6666666666666666,1
NYG-198010190sdg,SDG,7 | 1980,7,1980,1,5,0.16666666666666666,0
SFO-198010190sfo,RAM,7 | 1980,7,1980,3,3,0.5,1
RAM-198010190sfo,SFO,7 | 1980,7,1980,4,2,0.6666666666666666,0
PIT-198010200pit,RAI,7 | 1980,7,1980,4,2,0.6666666666666666,1
RAI-198010200pit,PIT,7 | 1980,7,1980,3,3,0.5,0
ATL-198010260atl,RAM,8 | 1980,8,1980,4,3,0.5714285714285714,1
RAM-198010260atl,ATL,8 | 1980,8,1980,5,2,0.7142857142857143,0
BUF-198010260buf,NWE,8 | 1980,8,1980,5,2,0.7142857142857143,1
NWE-198010260buf,BUF,8 | 1980,8,1980,6,1,0.8571428571428571,0
CLE-198010260cle,PIT,8 | 1980,8,1980,4,3,0.5714285714285714,1
PIT-198010260cle,CLE,8 | 1980,8,1980,4,3,0.5714285714285714,0
GNB-198010260gnb,MIN,8 | 1980,8,1980,3,4,0.42857142857142855,1
MIN-198010260gnb,GNB,8 | 1980,8,1980,3,4,0.42857142857142855,0
NYG-198010260nyg,DEN,8 | 1980,8,1980,1,6,0.14285714285714285,1
DEN-198010260nyg,NYG,8 | 1980,8,1980,3,4,0.42857142857142855,0
WAS-198010260was,NOR,8 | 1980,8,1980,2,5,0.2857142857142857,1
NOR-198010260was,WAS,8 | 1980,8,1980,0,7,0.0,0
CLT-198010260clt,CRD,8 | 1980,8,1980,4,3,0.5714285714285714,1
CRD-198010260clt,CLT,8 | 1980,8,1980,2,5,0.2857142857142857,0
KAN-198010260kan,DET,8 | 1980,8,1980,3,4,0.42857142857142855,1
DET-198010260kan,KAN,8 | 1980,8,1980,5,2,0.7142857142857143,0
OTI-198010260oti,CIN,8 | 1980,8,1980,4,3,0.5714285714285714,1
CIN-198010260oti,OTI,8 | 1980,8,1980,3,4,0.42857142857142855,0
PHI-198010260phi,CHI,8 | 1980,8,1980,6,1,0.8571428571428571,1
CHI-198010260phi,PHI,8 | 1980,8,1980,3,4,0.42857142857142855,0
RAI-198010260rai,SEA,8 | 1980,8,1980,4,3,0.5714285714285714,1
SEA-198010260rai,RAI,8 | 1980,8,1980,4,3,0.5714285714285714,0
SFO-198010260sfo,TAM,8 | 1980,8,1980,3,4,0.42857142857142855,1
TAM-198010260sfo,SFO,8 | 1980,8,1980,2,5,0.2857142857142857,0
DAL-198010260dal,SDG,8 | 1980,8,1980,5,2,0.7142857142857143,1
SDG-198010260dal,DAL,8 | 1980,8,1980,5,2,0.7142857142857143,0
NYJ-198010270nyj,MIA,8 | 1980,8,1980,1,6,0.14285714285714285,1
MIA-198010270nyj,NYJ,8 | 1980,8,1980,4,3,0.5714285714285714,0
BUF-198011020buf,ATL,9 | 1980,9,1980,6,2,0.75,1
ATL-198011020buf,BUF,9 | 1980,9,1980,5,3,0.625,0
CIN-198011020cin,SDG,9 | 1980,9,1980,3,5,0.375,1
SDG-198011020cin,CIN,9 | 1980,9,1980,5,3,0.625,0
DET-198011020det,SFO,9 | 1980,9,1980,5,3,0.625,1
SFO-198011020det,DET,9 | 1980,9,1980,3,5,0.375,0
KAN-198011020kan,CLT,9 | 1980,9,1980,4,4,0.5,1
CLT-198011020kan,KAN,9 | 1980,9,1980,4,4,0.5,0
PIT-198011020pit,GNB,9 | 1980,9,1980,4,4,0.5,1
GNB-198011020pit,PIT,9 | 1980,9,1980,4,4,0.5,0
TAM-198011020tam,NYG,9 | 1980,9,1980,3,5,0.375,1
NYG-198011020tam,TAM,9 | 1980,9,1980,1,7,0.125,0
CRD-198011020crd,DAL,9 | 1980,9,1980,3,5,0.375,1
DAL-198011020crd,CRD,9 | 1980,9,1980,6,2,0.75,0
DEN-198011020den,OTI,9 | 1980,9,1980,4,4,0.5,1
OTI-198011020den,DEN,9 | 1980,9,1980,5,3,0.625,0
NWE-198011020nwe,NYJ,9 | 1980,9,1980,6,2,0.75,1
NYJ-198011020nwe,NWE,9 | 1980,9,1980,2,6,0.25,0
RAI-198011020rai,MIA,9 | 1980,9,1980,5,3,0.625,1
MIA-198011020rai,RAI,9 | 1980,9,1980,4,4,0.5,0
RAM-198011020ram,NOR,9 | 1980,9,1980,5,3,0.625,1
NOR-198011020ram,RAM,9 | 1980,9,1980,0,8,0.0,0
SEA-198011020sea,PHI,9 | 1980,9,1980,4,4,0.5,1
PHI-198011020sea,SEA,9 | 1980,9,1980,7,1,0.875,0
WAS-198011020was,MIN,9 | 1980,9,1980,3,5,0.375,1
MIN-198011020was,WAS,9 | 1980,9,1980,3,5,0.375,0
CLE-198011030cle,CHI,9 | 1980,9,1980,5,3,0.625,1
CHI-198011030cle,CLE,9 | 1980,9,1980,3,5,0.375,0
CHI-198011090chi,WAS,10 | 1980,10,1980,3,6,0.3333333333333333,1
WAS-198011090chi,CHI,10 | 1980,10,1980,3,6,0.3333333333333333,0
NYG-198011090nyg,DAL,10 | 1980,10,1980,1,8,0.1111111111111111,1
DAL-198011090nyg,NYG,10 | 1980,10,1980,7,2,0.7777777777777778,0
TAM-198011090tam,PIT,10 | 1980,10,1980,4,5,0.4444444444444444,1
PIT-198011090tam,TAM,10 | 1980,10,1980,5,4,0.5555555555555556,0
CLT-198011090clt,CLE,10 | 1980,10,1980,5,4,0.5555555555555556,1
CLE-198011090clt,CLT,10 | 1980,10,1980,6,3,0.6666666666666666,0
CRD-198011090crd,ATL,10 | 1980,10,1980,3,6,0.3333333333333333,1
ATL-198011090crd,CRD,10 | 1980,10,1980,6,3,0.6666666666666666,0
GNB-198011090gnb,SFO,10 | 1980,10,1980,4,5,0.4444444444444444,1
SFO-198011090gnb,GNB,10 | 1980,10,1980,3,6,0.3333333333333333,0
MIN-198011090min,DET,10 | 1980,10,1980,4,5,0.4444444444444444,1
DET-198011090min,MIN,10 | 1980,10,1980,6,3,0.6666666666666666,0
NOR-198011090nor,PHI,10 | 1980,10,1980,0,9,0.0,1
PHI-198011090nor,NOR,10 | 1980,10,1980,8,1,0.8888888888888888,0
NYJ-198011090nyj,BUF,10 | 1980,10,1980,2,7,0.2222222222222222,1
BUF-198011090nyj,NYJ,10 | 1980,10,1980,6,3,0.6666666666666666,0
RAI-198011090rai,CIN,10 | 1980,10,1980,6,3,0.6666666666666666,1
CIN-198011090rai,RAI,10 | 1980,10,1980,3,6,0.3333333333333333,0
RAM-198011090ram,MIA,10 | 1980,10,1980,6,3,0.6666666666666666,1
MIA-198011090ram,RAM,10 | 1980,10,1980,4,5,0.4444444444444444,0
SDG-198011090sdg,DEN,10 | 1980,10,1980,6,3,0.6666666666666666,1
DEN-198011090sdg,SDG,10 | 1980,10,1980,4,5,0.4444444444444444,0
SEA-198011090sea,KAN,10 | 1980,10,1980,4,5,0.4444444444444444,1
KAN-198011090sea,SEA,10 | 1980,10,1980,4,5,0.4444444444444444,0
OTI-198011100oti,NWE,10 | 1980,10,1980,6,3,0.6666666666666666,1
NWE-198011100oti,OTI,10 | 1980,10,1980,7,2,0.7777777777777778,0
ATL-198011160atl,NOR,11 | 1980,11,1980,7,3,0.7,1
NOR-198011160atl,ATL,11 | 1980,11,1980,0,10,0.0,0
CIN-198011160cin,BUF,11 | 1980,11,1980,3,7,0.3,1
BUF-198011160cin,CIN,11 | 1980,11,1980,7,3,0.7,0
DET-198011160det,CLT,11 | 1980,11,1980,6,4,0.6,1
CLT-198011160det,DET,11 | 1980,11,1980,5,5,0.5,0
NWE-198011160nwe,RAM,11 | 1980,11,1980,7,3,0.7,1
RAM-198011160nwe,NWE,11 | 1980,11,1980,6,4,0.6,0
NYG-198011160nyg,GNB,11 | 1980,11,1980,2,8,0.2,1
GNB-198011160nyg,NYG,11 | 1980,11,1980,5,5,0.5,0
PIT-198011160pit,CLE,11 | 1980,11,1980,6,4,0.6,1
CLE-198011160pit,PIT,11 | 1980,11,1980,7,3,0.7,0
WAS-198011160was,PHI,11 | 1980,11,1980,3,7,0.3,1
PHI-198011160was,WAS,11 | 1980,11,1980,9,1,0.9,0
DAL-198011160dal,CRD,11 | 1980,11,1980,7,3,0.7,1
CRD-198011160dal,DAL,11 | 1980,11,1980,3,7,0.3,0
MIN-198011160min,TAM,11 | 1980,11,1980,5,5,0.5,1
TAM-198011160min,MIN,11 | 1980,11,1980,4,6,0.4,0
CHI-198011160chi,OTI,11 | 1980,11,1980,4,6,0.4,1
OTI-198011160chi,CHI,11 | 1980,11,1980,7,3,0.7,0
DEN-198011160den,NYJ,11 | 1980,11,1980,5,5,0.5,1
NYJ-198011160den,DEN,11 | 1980,11,1980,2,8,0.2,0
MIA-198011160mia,SFO,11 | 1980,11,1980,5,5,0.5,1
SFO-198011160mia,MIA,11 | 1980,11,1980,3,7,0.3,0
SDG-198011160sdg,KAN,11 | 1980,11,1980,6,4,0.6,1
KAN-198011160sdg,SDG,11 | 1980,11,1980,5,5,0.5,0
SEA-198011170sea,RAI,11 | 1980,11,1980,4,6,0.4,1
RAI-198011170sea,SEA,11 | 1980,11,1980,7,3,0.7,0
MIA-198011200mia,SDG,12 | 1980,12,1980,6,5,0.5454545454545454,1
SDG-198011200mia,MIA,12 | 1980,12,1980,7,4,0.6363636363636364,0
ATL-198011230atl,CHI,12 | 1980,12,1980,8,3,0.7272727272727273,1
CHI-198011230atl,ATL,12 | 1980,12,1980,4,7,0.36363636363636365,0
BUF-198011230buf,PIT,12 | 1980,12,1980,8,3,0.7272727272727273,1
PIT-198011230buf,BUF,12 | 1980,12,1980,7,4,0.6363636363636364,0
CLE-198011230cle,CIN,12 | 1980,12,1980,7,4,0.6363636363636364,1
CIN-198011230cle,CLE,12 | 1980,12,1980,3,8,0.2727272727272727,0
NWE-198011230nwe,CLT,12 | 1980,12,1980,7,4,0.6363636363636364,1
CLT-198011230nwe,NWE,12 | 1980,12,1980,6,5,0.5454545454545454,0
NYJ-198011230nyj,OTI,12 | 1980,12,1980,2,9,0.18181818181818182,1
OTI-198011230nyj,NYJ,12 | 1980,12,1980,8,3,0.7272727272727273,0
PHI-198011230phi,RAI,12 | 1980,12,1980,10,1,0.9090909090909091,1
RAI-198011230phi,PHI,12 | 1980,12,1980,8,3,0.7272727272727273,0
TAM-198011230tam,DET,12 | 1980,12,1980,4,7,0.36363636363636365,1
DET-198011230tam,TAM,12 | 1980,12,1980,6,5,0.5454545454545454,0
CRD-198011230crd,KAN,12 | 1980,12,1980,3,8,0.2727272727272727,1
KAN-198011230crd,CRD,12 | 1980,12,1980,5,6,0.45454545454545453,0
MIN-198011230min,GNB,12 | 1980,12,1980,6,5,0.5454545454545454,1
GNB-198011230min,MIN,12 | 1980,12,1980,5,6,0.45454545454545453,0
DAL-198011230dal,WAS,12 | 1980,12,1980,8,3,0.7272727272727273,1
WAS-198011230dal,DAL,12 | 1980,12,1980,3,8,0.2727272727272727,0
DEN-198011230den,SEA,12 | 1980,12,1980,6,5,0.5454545454545454,1
SEA-198011230den,DEN,12 | 1980,12,1980,4,7,0.36363636363636365,0
SFO-198011230sfo,NYG,12 | 1980,12,1980,3,8,0.2727272727272727,1
NYG-198011230sfo,SFO,12 | 1980,12,1980,3,8,0.2727272727272727,0
NOR-198011240nor,RAM,12 | 1980,12,1980,0,11,0.0,1
RAM-198011240nor,NOR,12 | 1980,12,1980,7,4,0.6363636363636364,0
DET-198011270det,CHI,13 | 1980,13,1980,7,5,0.5833333333333334,1
CHI-198011270det,DET,13 | 1980,13,1980,4,8,0.3333333333333333,0
DAL-198011270dal,SEA,13 | 1980,13,1980,9,3,0.75,1
SEA-198011270dal,DAL,13 | 1980,13,1980,4,8,0.3333333333333333,0
ATL-198011300atl,WAS,13 | 1980,13,1980,9,3,0.75,1
WAS-198011300atl,ATL,13 | 1980,13,1980,3,9,0.25,0
NYG-198011300nyg,CRD,13 | 1980,13,1980,3,9,0.25,1
CRD-198011300nyg,NYG,13 | 1980,13,1980,3,9,0.25,0
PIT-198011300pit,MIA,13 | 1980,13,1980,7,5,0.5833333333333334,1
MIA-198011300pit,PIT,13 | 1980,13,1980,6,6,0.5,0
CLT-198011300clt,BUF,13 | 1980,13,1980,6,6,0.5,1
BUF-198011300clt,CLT,13 | 1980,13,1980,9,3,0.75,0
GNB-198011300gnb,TAM,13 | 1980,13,1980,6,6,0.5,1
TAM-198011300gnb,GNB,13 | 1980,13,1980,4,8,0.3333333333333333,0
KAN-198011300kan,CIN,13 | 1980,13,1980,6,6,0.5,1
CIN-198011300kan,KAN,13 | 1980,13,1980,3,9,0.25,0
NOR-198011300nor,MIN,13 | 1980,13,1980,0,12,0.0,1
MIN-198011300nor,NOR,13 | 1980,13,1980,6,6,0.5,0
OTI-198011300oti,CLE,13 | 1980,13,1980,8,4,0.6666666666666666,1
CLE-198011300oti,OTI,13 | 1980,13,1980,8,4,0.6666666666666666,0
RAM-198011300ram,NYJ,13 | 1980,13,1980,8,4,0.6666666666666666,1
NYJ-198011300ram,RAM,13 | 1980,13,1980,3,9,0.25,0
SDG-198011300sdg,PHI,13 | 1980,13,1980,8,4,0.6666666666666666,1
PHI-198011300sdg,SDG,13 | 1980,13,1980,11,1,0.9166666666666666,0
SFO-198011300sfo,NWE,13 | 1980,13,1980,4,8,0.3333333333333333,1
NWE-198011300sfo,SFO,13 | 1980,13,1980,8,4,0.6666666666666666,0
RAI-198012010rai,DEN,13 | 1980,13,1980,8,4,0.6666666666666666,1
DEN-198012010rai,RAI,13 | 1980,13,1980,7,5,0.5833333333333334,0
OTI-198012040oti,PIT,14 | 1980,14,1980,8,5,0.6153846153846154,1
PIT-198012040oti,OTI,14 | 1980,14,1980,8,5,0.6153846153846154,0
BUF-198012070buf,RAM,14 | 1980,14,1980,9,4,0.6923076923076923,1
